lot_id,line_num,Symbol,Q,Qori,Lot_Time,adj_price,adj_basis,OCE,Start_Time,How,foreign_id,Cost_Price,Cost_Basis,end_time,inputLine,L_codes,Codes,Account,Multi,LS,SecType,Underlying,Expiry,Strike,O_Type,Notes
849,1,TLAB ,3200,3200,2012-07-26 00:00:00,3.021363,9668.36,O,2013-03-08 00:00:00,Xfer,3.06,3.021363,9668.36,,0,,,IB9048,1,L,S,TLAB ,,0,,
850,1,WFR ,2500,2500,2012-02-27 00:00:00,4.07398,10184.95,O,2013-03-08 00:00:00,Xfer,3.07,4.07398,10184.95,,0,,,IB9048,1,L,S,WFR ,,0,,
851,1,CRM ,-400,-400,2012-02-17 00:00:00,126.16885,-50467.54,E,2013-03-27 00:00:00,Xfer,4.01,126.16885,-50467.54,2013-04-04 09:32:27,0,,,IB9048,1,S,S,CRM ,,0,,
851,2,CRM ,-300,-400,2012-02-17 00:00:00,126.168867,-37850.66,E,2013-04-04 09:32:27,T,552.01,168.225133,-50467.54,2013-04-18 00:00:20,0,,,IB9048,1,S,S,CRM ,,0,,
851,3,CRM ,-1200,-1600,2012-02-17 00:00:00,31.542217,-37850.66,E,2013-04-18 00:00:20,Sp,641.01,42.056283,-50467.54,2013-04-18 16:15:07,0,; Sp,,IB9048,1,S,S,CRM ,,0,,
851,4,CRM ,-1182,-1600,2012-02-17 00:00:00,31.542217,-37282.9,E,2013-04-18 16:15:07,T,641.02,42.696734,-50467.54,2013-04-18 16:15:07,0,; Sp,,IB9048,1,S,S,CRM ,,0,,
851,5,CRM ,-1100,-1600,2012-02-17 00:00:00,31.542218,-34696.44,E,2013-04-18 16:15:07,T,642.01,45.879582,-50467.54,2013-04-19 09:34:39,0,; Sp,,IB9048,1,S,S,CRM ,,0,,
851,6,CRM ,-1000,-1600,2012-02-17 00:00:00,31.54222,-31542.22,O,2013-04-19 09:34:39,T,645.01,50.46754,-50467.54,,0,; Sp,,IB9048,1,S,S,CRM ,,0,,
852,1,DNDN ,2,2,2011-04-11 00:00:00,38.435,76.87,O,2013-03-27 00:00:00,Xfer,4.02,38.435,76.87,,0,,,IB9048,1,L,S,DNDN ,,0,,
853,1,DNDN ,125,125,2011-04-11 00:00:00,38.43168,4803.96,O,2013-03-27 00:00:00,Xfer,4.03,38.43168,4803.96,,0,,,IB9048,1,L,S,DNDN ,,0,,
854,1,DNDN ,256,256,2011-04-11 00:00:00,38.431719,9838.52,O,2013-03-27 00:00:00,Xfer,4.04,38.431719,9838.52,,0,,,IB9048,1,L,S,DNDN ,,0,,
855,1,DNDN ,117,117,2011-04-11 00:00:00,38.431709,4496.51,O,2013-03-27 00:00:00,Xfer,4.05,38.431709,4496.51,,0,,,IB9048,1,L,S,DNDN ,,0,,
856,1,DNDN ,400,400,2011-07-11 00:00:00,39.18,15672,O,2013-03-27 00:00:00,Xfer,4.06,39.18,15672,,0,,,IB9048,1,L,S,DNDN ,,0,,
857,1,DNDN ,200,200,2011-08-04 00:00:00,13.9616,2792.32,O,2013-03-27 00:00:00,Xfer,4.07,13.9616,2792.32,,0,,,IB9048,1,L,S,DNDN ,,0,,
858,1,DNDN ,300,300,2011-08-04 00:00:00,14.1815,4254.45,O,2013-03-27 00:00:00,Xfer,4.08,14.1815,4254.45,,0,,,IB9048,1,L,S,DNDN ,,0,,
859,1,DNDN ,100,100,2011-08-04 00:00:00,14.1815,1418.15,O,2013-03-27 00:00:00,Xfer,4.09,14.1815,1418.15,,0,,,IB9048,1,L,S,DNDN ,,0,,
860,1,DNDN ,300,300,2011-08-04 00:00:00,14.3415,4302.45,O,2013-03-27 00:00:00,Xfer,4.1,14.3415,4302.45,,0,,,IB9048,1,L,S,DNDN ,,0,,
861,1,DNDN ,700,700,2011-08-19 00:00:00,13.479243,9435.47,O,2013-03-27 00:00:00,Xfer,4.11,13.479243,9435.47,,0,,,IB9048,1,L,S,DNDN ,,0,,
862,1,GTAT ,600,600,2012-12-28 00:00:00,2.988333,1793,O,2013-03-27 00:00:00,Xfer,4.12,2.988333,1793,,0,,,IB9048,1,L,S,GTAT ,,0,,
863,1,GTAT ,3500,3500,2012-12-28 00:00:00,2.9799,10429.65,O,2013-03-27 00:00:00,Xfer,4.13,2.9799,10429.65,,0,,,IB9048,1,L,S,GTAT ,,0,,
864,1,GTAT ,600,600,2012-12-28 00:00:00,2.979,1787.4,O,2013-03-27 00:00:00,Xfer,4.14,2.979,1787.4,,0,,,IB9048,1,L,S,GTAT ,,0,,
865,1,GTAT ,200,200,2012-12-28 00:00:00,2.978,595.6,O,2013-03-27 00:00:00,Xfer,4.15,2.978,595.6,,0,,,IB9048,1,L,S,GTAT ,,0,,
866,1,GTAT ,100,100,2012-12-28 00:00:00,2.975,297.5,O,2013-03-27 00:00:00,Xfer,4.16,2.975,297.5,,0,,,IB9048,1,L,S,GTAT ,,0,,
867,1,ACAD ,5000,5000,2011-06-21 00:00:00,1.67,8350,O,2013-04-02 00:00:00,Xfer,5.01,1.67,8350,,0,,,IB9048,1,L,S,ACAD ,,0,,
868,1,CADX ,2000,2000,2012-02-28 00:00:00,3.903485,7806.97,O,2013-04-02 00:00:00,Xfer,5.02,3.903485,7806.97,,0,,,IB9048,1,L,S,CADX ,,0,,
869,1,CADX ,415,415,2012-03-14 00:00:00,3.503976,1454.15,O,2013-04-02 00:00:00,Xfer,5.03,3.503976,1454.15,,0,,,IB9048,1,L,S,CADX ,,0,,
870,1,CADX ,1585,1585,2012-03-14 00:00:00,3.479899,5515.64,O,2013-04-02 00:00:00,Xfer,5.04,3.479899,5515.64,,0,,,IB9048,1,L,S,CADX ,,0,,
871,1,CLDX ,2000,2000,2011-04-18 00:00:00,3.9899,7979.8,O,2013-04-02 00:00:00,Xfer,5.05,3.9899,7979.8,,0,,,IB9048,1,L,S,CLDX ,,0,,
872,1,CRM ,-200,-200,2012-02-17 00:00:00,126.16885,-25233.77,E,2013-04-02 00:00:00,Xfer,5.06,126.16885,-25233.77,2013-04-18 00:00:20,0,,,IB9048,1,S,S,CRM ,,0,,
872,2,CRM ,-800,-800,2012-02-17 00:00:00,31.542213,-25233.77,O,2013-04-18 00:00:20,Sp,641.01,31.542213,-25233.77,,0,; Sp,,IB9048,1,S,S,CRM ,,0,,
873,1,LNKD ,-100,-100,2013-02-15 00:00:00,123.5895,-12358.95,O,2013-04-03 00:00:00,Xfer,6.01,123.5895,-12358.95,,0,,,IB9048,1,S,S,LNKD ,,0,,
874,1,APP,100,100,2013-01-03 11:11:35,1.15,115.56,E,2013-01-03 11:11:35,T,9,1.15,115.56,2013-01-17 09:40:54,0,,,IB9048,1,L,S,APP,,0,,
874,2,APP,0,100,2013-01-03 11:11:35,1.15,0,C,2013-01-17 09:40:54,T,107.02,1.15,115.56,2013-01-17 09:40:54,0,,,IB9048,1,L,S,APP,,0,,
875,1,AAPL 20APR13 540.0 P,-1,-1,2013-01-03 11:26:18,36.2,-3618.85,E,2013-01-03 11:26:18,T,10,36.2,-3618.85,2013-04-08 16:20:00,0,,,IB9048,100,S,O,AAPL,2013-04-20,540,P,
875,2,AAPL 20APR13 540.0 P,0,-1,2013-01-03 11:26:18,36.2,0.3,C,2013-04-08 16:20:00,T,565.01,36.2,-3618.85,2013-04-08 16:20:00,0,,,IB9048,100,S,O,AAPL,2013-04-20,540,P,
876,1,AAPL 20APR13 540.0 P,-1,-1,2013-01-03 11:26:18,36.2,-3619.45,E,2013-01-03 11:26:18,T,11,36.2,-3619.45,2013-04-08 16:20:00,0,,,IB9048,100,S,O,AAPL,2013-04-20,540,P,
876,2,AAPL 20APR13 540.0 P,0,-1,2013-01-03 11:26:18,36.2,-0.3,C,2013-04-08 16:20:00,T,565.02,36.2,-3619.45,2013-04-08 16:20:00,0,,,IB9048,100,S,O,AAPL,2013-04-20,540,P,
877,1,AAPL 22JUN13 540.0 P,-2,-2,2013-01-03 11:26:18,46.05,-9208.26,O,2013-01-03 11:26:18,T,12,46.05,-9208.26,,0,,,IB9048,100,S,O,AAPL,2013-06-22,540,P,
878,1,APP,100,100,2013-01-03 15:30:14,1.15,114.86,E,2013-01-03 15:30:14,T,13,1.15,114.86,2013-01-17 09:40:54,0,,,IB9048,1,L,S,APP,,0,,
878,2,APP,0,100,2013-01-03 15:30:14,1.15,0,C,2013-01-17 09:40:54,T,107.03,1.15,114.86,2013-01-17 09:40:54,0,,,IB9048,1,L,S,APP,,0,,
879,1,GLW 16FEB13 12.0 P,-4,-4,2013-01-03 15:59:44,0.23,-88.93,E,2013-01-03 15:59:44,T,14,0.23,-88.93,2013-02-15 16:20:00,0,,,IB9048,100,S,O,GLW,2013-02-16,12,P,
879,2,GLW 16FEB13 12.0 P,0,-4,2013-01-03 15:59:44,0.23,0,C,2013-02-15 16:20:00,T,276.01,0.23,-88.93,2013-02-15 16:20:00,0,,,IB9048,100,S,O,GLW,2013-02-16,12,P,
